district,category,ytd2023,ytd2022,updated
Ingleside,ROBBERY,189,128,2023-08-20
Ingleside,TOTAL,2777,2356,2023-08-20
Mission,ARSON,18,22,2023-08-20
Mission,ASSAULT,249,253,2023-08-20
Mission,BURGLARY,409,523,2023-08-20
Mission,HOMICIDE,3,8,2023-08-20
Mission,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-20
Mission,HUMAN TRAFFICKING - SEX ACT,7,1,2023-08-20
Mission,LARCENY THEFT,1760,2143,2023-08-20
Mission,MOTOR VEHICLE THEFT,607,584,2023-08-20
Mission,RAPE,28,21,2023-08-20
Mission,ROBBERY,257,253,2023-08-20
Mission,TOTAL,3338,3808,2023-08-20
Northern,ARSON,27,37,2023-08-20
Northern,ASSAULT,164,187,2023-08-20
Northern,BURGLARY,613,585,2023-08-20
Northern,HOMICIDE,3,3,2023-08-20
Northern,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-20
Northern,HUMAN TRAFFICKING - SEX ACT,1,1,2023-08-20
Northern,LARCENY THEFT,3499,3852,2023-08-20
Northern,MOTOR VEHICLE THEFT,468,434,2023-08-20
Northern,RAPE,17,23,2023-08-20
Northern,ROBBERY,219,185,2023-08-20
Northern,TOTAL,5011,5307,2023-08-20
Park,ARSON,6,6,2023-08-20
Park,ASSAULT,48,39,2023-08-20
Park,BURGLARY,233,307,2023-08-20
Park,HOMICIDE,1,1,2023-08-20
Park,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-20
Park,HUMAN TRAFFICKING - SEX ACT,0,0,2023-08-20
Park,LARCENY THEFT,1079,1009,2023-08-20
Park,MOTOR VEHICLE THEFT,217,194,2023-08-20
Park,RAPE,6,9,2023-08-20
Park,ROBBERY,44,33,2023-08-20
Park,TOTAL,1634,1598,2023-08-20
Richmond,ARSON,9,4,2023-08-20
Richmond,ASSAULT,38,44,2023-08-20
Richmond,BURGLARY,278,297,2023-08-20
Richmond,HOMICIDE,2,0,2023-08-20
Richmond,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-20
Richmond,HUMAN TRAFFICKING - SEX ACT,0,0,2023-08-20
Richmond,LARCENY THEFT,2250,2123,2023-08-20
Richmond,MOTOR VEHICLE THEFT,214,240,2023-08-20
Richmond,RAPE,4,6,2023-08-20
Richmond,ROBBERY,91,53,2023-08-20
Richmond,TOTAL,2886,2767,2023-08-20
Southern,ARSON,33,27,2023-08-20
Southern,ASSAULT,221,216,2023-08-20
Southern,BURGLARY,389,477,2023-08-20
Southern,HOMICIDE,4,1,2023-08-20
Southern,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-20
Southern,HUMAN TRAFFICKING - SEX ACT,2,2,2023-08-20
Southern,LARCENY THEFT,1746,2751,2023-08-20
Southern,MOTOR VEHICLE THEFT,376,386,2023-08-20
Southern,RAPE,24,27,2023-08-20
Southern,ROBBERY,186,182,2023-08-20
Southern,TOTAL,2981,4069,2023-08-20
Taraval,ARSON,9,8,2023-08-20
Taraval,ASSAULT,62,64,2023-08-20
Taraval,BURGLARY,361,338,2023-08-20
Taraval,HOMICIDE,0,2,2023-08-20
Taraval,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-20
Taraval,HUMAN TRAFFICKING - SEX ACT,0,1,2023-08-20
Taraval,LARCENY THEFT,1759,1792,2023-08-20
Taraval,MOTOR VEHICLE THEFT,485,398,2023-08-20
Taraval,RAPE,8,4,2023-08-20
Taraval,ROBBERY,89,84,2023-08-20
Taraval,TOTAL,2773,2691,2023-08-20
Tenderloin,ARSON,13,16,2023-08-20
Tenderloin,ASSAULT,272,306,2023-08-20
Tenderloin,BURGLARY,156,145,2023-08-20
Tenderloin,HOMICIDE,8,3,2023-08-20
Tenderloin,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-20
Tenderloin,HUMAN TRAFFICKING - SEX ACT,0,3,2023-08-20
Tenderloin,LARCENY THEFT,1037,1116,2023-08-20
Tenderloin,MOTOR VEHICLE THEFT,156,130,2023-08-20
Tenderloin,RAPE,16,23,2023-08-20
Tenderloin,ROBBERY,256,229,2023-08-20
Tenderloin,TOTAL,1914,1971,2023-08-20
