district,category,ytd2023,ytd2022,updated
Bayview,ARSON,26,30,2023-08-27
Bayview,ASSAULT,191,259,2023-08-27
Bayview,BURGLARY,271,385,2023-08-27
Bayview,HOMICIDE,9,8,2023-08-27
Bayview,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-27
Bayview,HUMAN TRAFFICKING - SEX ACT,0,1,2023-08-27
Bayview,LARCENY THEFT,1045,1042,2023-08-27
Bayview,MOTOR VEHICLE THEFT,797,658,2023-08-27
Bayview,RAPE,6,21,2023-08-27
Bayview,ROBBERY,179,141,2023-08-27
Bayview,TOTAL,2524,2545,2023-08-27
Central,ARSON,22,19,2023-08-27
Central,ASSAULT,135,155,2023-08-27
Central,BURGLARY,506,466,2023-08-27
Central,HOMICIDE,2,0,2023-08-27
Central,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-27
Central,HUMAN TRAFFICKING - SEX ACT,0,2,2023-08-27
Central,LARCENY THEFT,5269,4973,2023-08-27
Central,MOTOR VEHICLE THEFT,309,317,2023-08-27
Central,RAPE,12,21,2023-08-27
Central,ROBBERY,222,218,2023-08-27
Central,TOTAL,6477,6171,2023-08-27
Citywide,ARSON,188,195,2023-08-27
Citywide,ASSAULT,1579,1709,2023-08-27
Citywide,BURGLARY,3705,3968,2023-08-27
Citywide,HOMICIDE,37,33,2023-08-27
Citywide,HUMAN TRAFFICKING - INV SERV,0,1,2023-08-27
Citywide,HUMAN TRAFFICKING - SEX ACT,11,13,2023-08-27
Citywide,LARCENY THEFT,21396,22611,2023-08-27
Citywide,MOTOR VEHICLE THEFT,4470,4017,2023-08-27
Citywide,RAPE,144,176,2023-08-27
Citywide,ROBBERY,1788,1541,2023-08-27
Citywide,TOTAL,33318,34264,2023-08-27
Ingleside,ARSON,18,19,2023-08-27
Ingleside,ASSAULT,158,146,2023-08-27
Ingleside,BURGLARY,414,366,2023-08-27
Ingleside,HOMICIDE,4,6,2023-08-27
Ingleside,HUMAN TRAFFICKING - INV SERV,0,1,2023-08-27
Ingleside,HUMAN TRAFFICKING - SEX ACT,0,0,2023-08-27
Ingleside,LARCENY THEFT,1278,1147,2023-08-27
Ingleside,MOTOR VEHICLE THEFT,758,594,2023-08-27
Ingleside,RAPE,16,16,2023-08-27
Ingleside,ROBBERY,196,133,2023-08-27
Ingleside,TOTAL,2842,2428,2023-08-27
Mission,ARSON,18,24,2023-08-27
Mission,ASSAULT,257,260,2023-08-27
Mission,BURGLARY,422,537,2023-08-27
Mission,HOMICIDE,3,9,2023-08-27
Mission,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-27
Mission,HUMAN TRAFFICKING - SEX ACT,7,1,2023-08-27
Mission,LARCENY THEFT,1808,2190,2023-08-27
Mission,MOTOR VEHICLE THEFT,624,603,2023-08-27
Mission,RAPE,28,21,2023-08-27
Mission,ROBBERY,269,263,2023-08-27
Mission,TOTAL,3436,3908,2023-08-27
Northern,ARSON,30,42,2023-08-27
Northern,ASSAULT,167,192,2023-08-27
Northern,BURGLARY,635,601,2023-08-27
Northern,HOMICIDE,3,3,2023-08-27
Northern,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-27
Northern,HUMAN TRAFFICKING - SEX ACT,1,1,2023-08-27
Northern,LARCENY THEFT,3586,3977,2023-08-27
Northern,MOTOR VEHICLE THEFT,486,446,2023-08-27
Northern,RAPE,18,23,2023-08-27
Northern,ROBBERY,225,188,2023-08-27
Northern,TOTAL,5151,5473,2023-08-27
Park,ARSON,6,6,2023-08-27
Park,ASSAULT,49,39,2023-08-27
Park,BURGLARY,239,318,2023-08-27
Park,HOMICIDE,1,1,2023-08-27
Park,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-27
Park,HUMAN TRAFFICKING - SEX ACT,0,0,2023-08-27
Park,LARCENY THEFT,1106,1054,2023-08-27
Park,MOTOR VEHICLE THEFT,218,198,2023-08-27
Park,RAPE,6,9,2023-08-27
Park,ROBBERY,48,35,2023-08-27
Park,TOTAL,1673,1660,2023-08-27
Richmond,ARSON,10,4,2023-08-27
Richmond,ASSAULT,40,49,2023-08-27
Richmond,BURGLARY,288,307,2023-08-27
Richmond,HOMICIDE,2,0,2023-08-27
Richmond,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-27
Richmond,HUMAN TRAFFICKING - SEX ACT,0,0,2023-08-27
Richmond,LARCENY THEFT,2363,2168,2023-08-27
Richmond,MOTOR VEHICLE THEFT,219,247,2023-08-27
Richmond,RAPE,4,6,2023-08-27
Richmond,ROBBERY,92,54,2023-08-27
Richmond,TOTAL,3018,2835,2023-08-27
Southern,ARSON,33,27,2023-08-27
Southern,ASSAULT,226,221,2023-08-27
Southern,BURGLARY,398,493,2023-08-27
Southern,HOMICIDE,5,1,2023-08-27
Southern,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-27
Southern,HUMAN TRAFFICKING - SEX ACT,2,2,2023-08-27
Southern,LARCENY THEFT,1775,2824,2023-08-27
Southern,MOTOR VEHICLE THEFT,384,390,2023-08-27
Southern,RAPE,24,28,2023-08-27
Southern,ROBBERY,195,188,2023-08-27
Southern,TOTAL,3042,4174,2023-08-27
Taraval,ARSON,9,8,2023-08-27
Taraval,ASSAULT,64,65,2023-08-27
Taraval,BURGLARY,371,346,2023-08-27
Taraval,HOMICIDE,0,2,2023-08-27
Taraval,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-27
Taraval,HUMAN TRAFFICKING - SEX ACT,0,1,2023-08-27
Taraval,LARCENY THEFT,1810,1836,2023-08-27
Taraval,MOTOR VEHICLE THEFT,495,413,2023-08-27
Taraval,RAPE,8,4,2023-08-27
Taraval,ROBBERY,93,84,2023-08-27
Taraval,TOTAL,2850,2759,2023-08-27
Tenderloin,ARSON,15,16,2023-08-27
Tenderloin,ASSAULT,288,314,2023-08-27
Tenderloin,BURGLARY,159,148,2023-08-27
Tenderloin,HOMICIDE,8,3,2023-08-27
Tenderloin,HUMAN TRAFFICKING - INV SERV,0,0,2023-08-27
Tenderloin,HUMAN TRAFFICKING - SEX ACT,0,3,2023-08-27
Tenderloin,LARCENY THEFT,1059,1142,2023-08-27
Tenderloin,MOTOR VEHICLE THEFT,163,137,2023-08-27
Tenderloin,RAPE,16,24,2023-08-27
Tenderloin,ROBBERY,268,236,2023-08-27
Tenderloin,TOTAL,1976,2023,2023-08-27
