district,category,ytd2022,ytd2021,updated
Park,MOTOR VEHICLE THEFT,328,293,2022-12-25
Park,RAPE,10,9,2022-12-25
Park,ROBBERY,51,49,2022-12-25
Park,TOTAL,2569,2667,2022-12-25
Richmond,ARSON,8,22,2022-12-25
Richmond,ASSAULT,81,79,2022-12-25
Richmond,BURGLARY,423,625,2022-12-25
Richmond,HOMICIDE,0,0,2022-12-25
Richmond,HUMAN TRAFFICKING - INV SERV,0,0,2022-12-25
Richmond,HUMAN TRAFFICKING - SEX ACT,0,0,2022-12-25
Richmond,LARCENY THEFT,3306,3081,2022-12-25
Richmond,MOTOR VEHICLE THEFT,354,379,2022-12-25
Richmond,RAPE,10,9,2022-12-25
Richmond,ROBBERY,85,111,2022-12-25
Richmond,TOTAL,4267,4306,2022-12-25
Southern,ARSON,40,39,2022-12-25
Southern,ASSAULT,334,275,2022-12-25
Southern,BURGLARY,720,865,2022-12-25
Southern,HOMICIDE,3,6,2022-12-25
Southern,HUMAN TRAFFICKING - INV SERV,0,0,2022-12-25
Southern,HUMAN TRAFFICKING - SEX ACT,2,4,2022-12-25
Southern,LARCENY THEFT,3894,3428,2022-12-25
Southern,MOTOR VEHICLE THEFT,572,549,2022-12-25
Southern,RAPE,36,32,2022-12-25
Southern,ROBBERY,264,224,2022-12-25
Southern,TOTAL,5865,5422,2022-12-25
Taraval,ARSON,10,15,2022-12-25
Taraval,ASSAULT,109,103,2022-12-25
Taraval,BURGLARY,517,615,2022-12-25
Taraval,HOMICIDE,2,0,2022-12-25
Taraval,HUMAN TRAFFICKING - INV SERV,0,0,2022-12-25
Taraval,HUMAN TRAFFICKING - SEX ACT,1,3,2022-12-25
Taraval,LARCENY THEFT,2768,2163,2022-12-25
Taraval,MOTOR VEHICLE THEFT,639,603,2022-12-25
Taraval,RAPE,7,13,2022-12-25
Taraval,ROBBERY,129,124,2022-12-25
Taraval,TOTAL,4182,3639,2022-12-25
Tenderloin,ARSON,25,19,2022-12-25
Tenderloin,ASSAULT,486,428,2022-12-25
Tenderloin,BURGLARY,199,301,2022-12-25
Tenderloin,HOMICIDE,7,11,2022-12-25
Tenderloin,HUMAN TRAFFICKING - INV SERV,0,0,2022-12-25
Tenderloin,HUMAN TRAFFICKING - SEX ACT,3,5,2022-12-25
Tenderloin,LARCENY THEFT,1726,1237,2022-12-25
Tenderloin,MOTOR VEHICLE THEFT,205,245,2022-12-25
Tenderloin,RAPE,32,29,2022-12-25
Tenderloin,ROBBERY,332,292,2022-12-25
Tenderloin,TOTAL,3015,2567,2022-12-25
