district,category,ytd2023,ytd2022,updated
Bayview,ARSON,13,13,2023-04-02
Bayview,ASSAULT,75,78,2023-04-02
Bayview,BURGLARY,105,153,2023-04-02
Bayview,HOMICIDE,4,1,2023-04-02
Bayview,HUMAN TRAFFICKING - SEX ACT,0,1,2023-04-02
Bayview,LARCENY THEFT,363,398,2023-04-02
Bayview,MOTOR VEHICLE THEFT,306,263,2023-04-02
Bayview,RAPE,1,9,2023-04-02
Bayview,ROBBERY,83,59,2023-04-02
Bayview,TOTAL,950,975,2023-04-02
Central,ARSON,13,7,2023-04-02
Central,ASSAULT,0,52,2023-04-02
Central,BURGLARY,197,187,2023-04-02
Central,HOMICIDE,1,0,2023-04-02
Central,HUMAN TRAFFICKING - SEX ACT,0,1,2023-04-02
Central,LARCENY THEFT,2096,1799,2023-04-02
Central,MOTOR VEHICLE THEFT,72,146,2023-04-02
Central,RAPE,3,7,2023-04-02
Central,ROBBERY,82,85,2023-04-02
Central,TOTAL,2515,2284,2023-04-02
Citywide,ARSON,84,79,2023-04-02
Citywide,ASSAULT,591,578,2023-04-02
Citywide,BURGLARY,1373,1547,2023-04-02
Citywide,HOMICIDE,12,10,2023-04-02
Citywide,HUMAN TRAFFICKING - SEX ACT,2,6,2023-04-02
Citywide,LARCENY THEFT,7607,8648,2023-04-02
Citywide,MOTOR VEHICLE THEFT,1522,1663,2023-04-02
Citywide,RAPE,53,68,2023-04-02
Citywide,ROBBERY,660,581,2023-04-02
Citywide,TOTAL,11904,13180,2023-04-02
Ingleside,ARSON,8,5,2023-04-02
Ingleside,ASSAULT,59,50,2023-04-02
Ingleside,BURGLARY,143,128,2023-04-02
Ingleside,HOMICIDE,2,1,2023-04-02
Ingleside,HUMAN TRAFFICKING - SEX ACT,0,0,2023-04-02
Ingleside,LARCENY THEFT,402,421,2023-04-02
Ingleside,MOTOR VEHICLE THEFT,268,249,2023-04-02
Ingleside,RAPE,9,5,2023-04-02
Ingleside,ROBBERY,66,47,2023-04-02
Ingleside,TOTAL,957,906,2023-04-02
Mission,ARSON,12,7,2023-04-02
Mission,ASSAULT,91,92,2023-04-02
Mission,BURGLARY,163,217,2023-04-02
Mission,HOMICIDE,1,4,2023-04-02
Mission,HUMAN TRAFFICKING - SEX ACT,1,0,2023-04-02
Mission,LARCENY THEFT,651,945,2023-04-02
Mission,MOTOR VEHICLE THEFT,204,255,2023-04-02
Mission,RAPE,6,7,2023-04-02
Mission,ROBBERY,100,104,2023-04-02
Mission,TOTAL,1229,1631,2023-04-02
Northern,ARSON,11,16,2023-04-02
Northern,ASSAULT,61,74,2023-04-02
Northern,BURGLARY,267,248,2023-04-02
Northern,HOMICIDE,1,0,2023-04-02
Northern,HUMAN TRAFFICKING - SEX ACT,0,0,2023-04-02
Northern,LARCENY THEFT,1314,1530,2023-04-02
Northern,MOTOR VEHICLE THEFT,160,191,2023-04-02
Northern,RAPE,4,11,2023-04-02
Northern,ROBBERY,82,72,2023-04-02
Northern,TOTAL,1900,2142,2023-04-02
Park,ARSON,1,3,2023-04-02
Park,ASSAULT,17,13,2023-04-02
Park,BURGLARY,73,107,2023-04-02
Park,HOMICIDE,0,0,2023-04-02
Park,HUMAN TRAFFICKING - SEX ACT,0,0,2023-04-02
Park,LARCENY THEFT,319,350,2023-04-02
Park,MOTOR VEHICLE THEFT,75,82,2023-04-02
Park,RAPE,4,3,2023-04-02
Park,ROBBERY,16,16,2023-04-02
Park,TOTAL,505,574,2023-04-02
Richmond,ARSON,6,3,2023-04-02
Richmond,ASSAULT,18,21,2023-04-02
Richmond,BURGLARY,89,125,2023-04-02
Richmond,HOMICIDE,1,0,2023-04-02
Richmond,HUMAN TRAFFICKING - SEX ACT,0,0,2023-04-02
Richmond,LARCENY THEFT,769,827,2023-04-02
Richmond,MOTOR VEHICLE THEFT,76,96,2023-04-02
Richmond,RAPE,0,2,2023-04-02
Richmond,ROBBERY,38,16,2023-04-02
Richmond,TOTAL,997,1090,2023-04-02
Southern,ARSON,11,14,2023-04-02
Southern,ASSAULT,92,77,2023-04-02
Southern,BURGLARY,163,198,2023-04-02
Southern,HOMICIDE,0,1,2023-04-02
Southern,HUMAN TRAFFICKING - SEX ACT,1,2,2023-04-02
Southern,LARCENY THEFT,613,1221,2023-04-02
Southern,MOTOR VEHICLE THEFT,121,150,2023-04-02
Southern,RAPE,11,9,2023-04-02
Southern,ROBBERY,75,60,2023-04-02
Southern,TOTAL,1087,1732,2023-04-02
Taraval,ARSON,3,3,2023-04-02
Taraval,ASSAULT,28,21,2023-04-02
Taraval,BURGLARY,120,111,2023-04-02
Taraval,HOMICIDE,0,1,2023-04-02
Taraval,HUMAN TRAFFICKING - SEX ACT,0,0,2023-04-02
Taraval,LARCENY THEFT,609,759,2023-04-02
Taraval,MOTOR VEHICLE THEFT,183,172,2023-04-02
Taraval,RAPE,4,2,2023-04-02
Taraval,ROBBERY,37,33,2023-04-02
Taraval,TOTAL,984,1102,2023-04-02
Tenderloin,ARSON,5,8,2023-04-02
Tenderloin,ASSAULT,98,97,2023-04-02
Tenderloin,BURGLARY,52,73,2023-04-02
Tenderloin,HOMICIDE,2,2,2023-04-02
Tenderloin,HUMAN TRAFFICKING - SEX ACT,0,1,2023-04-02
Tenderloin,LARCENY THEFT,410,327,2023-04-02
Tenderloin,MOTOR VEHICLE THEFT,51,49,2023-04-02
Tenderloin,RAPE,8,11,2023-04-02
Tenderloin,ROBBERY,80,88,2023-04-02
Tenderloin,TOTAL,706,656,2023-04-02
