district,category,ytd2023,ytd2022,updated
Richmond,HOMICIDE,3,0,2023-09-10
Richmond,HUMAN TRAFFICKING - INV SERV,0,0,2023-09-10
Richmond,HUMAN TRAFFICKING - SEX ACT,2,0,2023-09-10
Richmond,LARCENY THEFT,2504,2289,2023-09-10
Richmond,MOTOR VEHICLE THEFT,236,260,2023-09-10
Richmond,RAPE,5,7,2023-09-10
Richmond,ROBBERY,95,60,2023-09-10
Richmond,TOTAL,3210,2990,2023-09-10
Southern,ARSON,35,27,2023-09-10
Southern,ASSAULT,246,238,2023-09-10
Southern,BURGLARY,421,527,2023-09-10
Southern,HOMICIDE,5,1,2023-09-10
Southern,HUMAN TRAFFICKING - INV SERV,0,0,2023-09-10
Southern,HUMAN TRAFFICKING - SEX ACT,2,2,2023-09-10
Southern,LARCENY THEFT,1851,2964,2023-09-10
Southern,MOTOR VEHICLE THEFT,404,411,2023-09-10
Southern,RAPE,25,28,2023-09-10
Southern,ROBBERY,213,194,2023-09-10
Southern,TOTAL,3202,4392,2023-09-10
Taraval,ARSON,10,8,2023-09-10
Taraval,ASSAULT,68,69,2023-09-10
Taraval,BURGLARY,398,374,2023-09-10
Taraval,HOMICIDE,0,2,2023-09-10
Taraval,HUMAN TRAFFICKING - INV SERV,0,0,2023-09-10
Taraval,HUMAN TRAFFICKING - SEX ACT,0,1,2023-09-10
Taraval,LARCENY THEFT,1921,1923,2023-09-10
Taraval,MOTOR VEHICLE THEFT,541,433,2023-09-10
Taraval,RAPE,8,5,2023-09-10
Taraval,ROBBERY,104,91,2023-09-10
Taraval,TOTAL,3050,2906,2023-09-10
Tenderloin,ARSON,15,17,2023-09-10
Tenderloin,ASSAULT,310,339,2023-09-10
Tenderloin,BURGLARY,165,160,2023-09-10
Tenderloin,HOMICIDE,8,3,2023-09-10
Tenderloin,HUMAN TRAFFICKING - INV SERV,0,0,2023-09-10
Tenderloin,HUMAN TRAFFICKING - SEX ACT,0,3,2023-09-10
Tenderloin,LARCENY THEFT,1111,1216,2023-09-10
Tenderloin,MOTOR VEHICLE THEFT,173,144,2023-09-10
Tenderloin,RAPE,17,26,2023-09-10
Tenderloin,ROBBERY,281,247,2023-09-10
Tenderloin,TOTAL,2080,2155,2023-09-10
